0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.780331848945950535e-01,2.790732509390216887e-01,2.776127475547264800e-01,2.775288204189373942e-01,2.777884512728265864e-01,2.771420344651118750e-01,2.767771793085189724e-01,2.757893166225900972e-01,2.764411913054904413e-01,2.770045842521337010e-01
5.560003617820592492e-01,5.580881880499619641e-01,5.551743458210967042e-01,5.549779342423435402e-01,5.555275593248534260e-01,5.542254699543076590e-01,5.534953838478047228e-01,5.515325593043119978e-01,5.528491034432905238e-01,5.539735169754460564e-01
8.339022869072635347e-01,8.370452861386536991e-01,8.326856080604780885e-01,8.323485703620627785e-01,8.332179438873162924e-01,8.312512130038085534e-01,8.301556929006805863e-01,8.272308526138043572e-01,8.292244953852767608e-01,8.309073088076084357e-01
1.111739716406630274e+00,1.115945019828783913e+00,1.110147347418273922e+00,1.109641957526041223e+00,1.110860224544982122e+00,1.108220169975384195e+00,1.106759185596409401e+00,1.102885320963994165e+00,1.105568125930980194e+00,1.107806470173427815e+00
1.389513406313493959e+00,1.394787863567873654e+00,1.387560376927925887e+00,1.386859324342522015e+00,1.388455020739217227e+00,1.385133247059667339e+00,1.383306940913455740e+00,1.378497088614483168e+00,1.381880753710983623e+00,1.384671511287431045e+00
1.667224112563666871e+00,1.673574291632448752e+00,1.664925509514756374e+00,1.664001899284054176e+00,1.666002951770891194e+00,1.661991350278855473e+00,1.659800037682032547e+00,1.654067279673772539e+00,1.658163137189931469e+00,1.661502942156520835e+00
1.944872591000816886e+00,1.952304778133950425e+00,1.942243557999674852e+00,1.941070910691796936e+00,1.943504636803425889e+00,1.938795385489732626e+00,1.936239554586799638e+00,1.929597018101270267e+00,1.934416034669828033e+00,1.938301272582489077e+00
2.222459597381939211e+00,2.230979797024121414e+00,2.219515335103089182e+00,2.218067586779581379e+00,2.220960694865431240e+00,2.215546258386836609e+00,2.212626570169733853e+00,2.205087427709953918e+00,2.210640204293341959e+00,2.215067012164564808e+00
2.499985887382635497e+00,2.509599822100649913e+00,2.496741653448649956e+00,2.494993155637752036e+00,2.498371744853676635e+00,2.492244874504989216e+00,2.488962162832333735e+00,2.480539632167968023e+00,2.486836404046607996e+00,2.491800670301967280e+00
2.777452216602832369e+00,2.788165327012742889e+00,2.773923325567206000e+00,2.771848845237735226e+00,2.775738405536332998e+00,2.768892139222765891e+00,2.765247410838935327e+00,2.755954755001726486e+00,2.763005391762828999e+00,2.768502756196611791e+00
3.054859340572159354e+00,3.066676785266900573e+00,3.051061163900532947e+00,3.048635883435930172e+00,3.053061295555534294e+00,3.045488957765322358e+00,3.041483392318957701e+00,3.031333919597417381e+00,3.039147925125369909e+00,3.045173778855695623e+00
3.332208014755370762e+00,3.345134670232191798e+00,3.328155980805379333e+00,3.325355497977927843e+00,3.330341033430424869e+00,3.322036235207201038e+00,3.317671185269725154e+00,3.306678249203689468e+00,3.315264761670887683e+00,3.321814247094158290e+00
