2.323010855381070883e+00,2.892735654024285008e+00,3.548275783627613755e+00,3.912469600115298096e+00,4.547587208654483071e+00,4.818078941795824299e+00,6.412859749495469330e+00,7.116240202815855120e+00,7.689922415201700723e+00,8.696218584178943445e+00
2.315721282620189392e+00,2.883462827073763002e+00,3.536990672944036351e+00,3.900316502653317308e+00,4.533772797593717208e+00,4.802478026642675424e+00,6.392635169223599867e+00,7.094238920397049064e+00,7.666065659942521648e+00,8.668821216870613355e+00
2.308438412625060998e+00,2.874199720015093273e+00,3.525720556440543163e+00,3.888161232454577121e+00,4.519957083509294371e+00,4.786879211938514622e+00,6.372399477379493860e+00,7.072218374102948957e+00,7.642200998422150171e+00,8.641407568847354170e+00
2.301162080037320923e+00,2.864946126802668136e+00,3.514465141330664455e+00,3.876003716658892095e+00,4.506139903594065466e+00,4.771282450352597237e+00,6.352152778178473902e+00,7.050178741417830075e+00,7.618328418535371682e+00,8.613977829942211173e+00
2.293892119498593285e+00,2.855701841390890561e+00,3.503224134827930936e+00,3.863843882406042152e+00,4.492321095040877843e+00,4.755687694554183054e+00,6.331895175835867029e+00,7.028120199825952596e+00,7.594447908177012430e+00,8.586532189988282937e+00
2.286628365650505312e+00,2.846466657734152861e+00,3.491997244145877755e+00,3.851681656835828527e+00,4.478500495042591290e+00,4.740094897212520308e+00,6.311626774566983400e+00,7.006042926811534954e+00,7.570559455241885338e+00,8.559070838818696458e+00
2.279370653134693558e+00,2.837240369786841576e+00,3.480784176498024962e+00,3.839516967088048460e+00,4.464677940792058486e+00,4.724504010996866121e+00,6.291347678587131398e+00,6.983947099858871077e+00,7.546663047624797116e+00,8.531593966266502349e+00
2.272118816592785251e+00,2.828022771503356125e+00,3.469584639097917034e+00,3.827349740302489423e+00,4.450853269482130337e+00,4.708914988576471394e+00,6.271057992111623847e+00,6.961832896452192720e+00,7.522758673220571346e+00,8.504101762164788525e+00
2.264872690666404065e+00,2.818813656838086157e+00,3.458398339159075796e+00,3.815179903618955759e+00,4.437026318305655082e+00,4.693327782620588806e+00,6.250757819355805545e+00,6.939700494075764503e+00,7.498846319924012960e+00,8.476594416346689087e+00
2.257632109997180780e+00,2.809612819745442192e+00,3.447224983895044392e+00,3.803007384177230055e+00,4.423196924455501389e+00,4.677742345798487023e+00,6.230447264534975105e+00,6.917550070213841273e+00,7.474925975629948205e+00,8.449072118645247542e+00
