9.898820423326162854e-02,6.842563883742483477e-02,6.707964191651089036e-02,6.822673147967960039e-02,4.749848117998532043e-02,3.732755931378668041e-02,5.703374004827129612e-02,5.050159213257134072e-02,2.644627955019073981e-02,4.504299016788495397e-02
9.654645718154528100e-02,6.704156949245519692e-02,6.535743089467939415e-02,6.653460691076601430e-02,4.607913085285635091e-02,3.591955740366935268e-02,5.511417001011010425e-02,4.868473589902090615e-02,2.583086003698057548e-02,4.304076926915294254e-02
9.414656272170464357e-02,6.565272345578967994e-02,6.372425595926613229e-02,6.493569447050162591e-02,4.471228593714453303e-02,3.476602636795612239e-02,5.334556260622713014e-02,4.671996673779861553e-02,2.505665972427150237e-02,4.123472086584170637e-02
9.172613854909557329e-02,6.426295268286774665e-02,6.209280427563629995e-02,6.334162974586958483e-02,4.320162248760248819e-02,3.346521610574477307e-02,5.144494556570748667e-02,4.494323716454476370e-02,2.444486756037019329e-02,3.923983444757823957e-02
8.926299021926770161e-02,6.287655784102021139e-02,6.038114299985998523e-02,6.167091481818957888e-02,4.183121593582758702e-02,3.227212406507815740e-02,4.975149783589438712e-02,4.312251815856515957e-02,2.372775792604001413e-02,3.752850958401731524e-02
8.685436607337063131e-02,6.149833084248927662e-02,5.878008756995212886e-02,6.012410988902980313e-02,4.051693882021983190e-02,3.112733624553007047e-02,4.787834270200019143e-02,4.130599649333022150e-02,2.309649556312187019e-02,3.561704490927244948e-02
8.445738072859104717e-02,6.013359948719951276e-02,5.710101788208463147e-02,5.844489920208922884e-02,3.904861872927251759e-02,2.989581885203434000e-02,4.624439738483611395e-02,3.968448061851347769e-02,2.245921763191487466e-02,3.393461769771036196e-02
8.198604863612801719e-02,5.864672933623372997e-02,5.542629690387392005e-02,5.684224555256413985e-02,3.775130433287899462e-02,2.888821041509928231e-02,4.441069545684725450e-02,3.786768487952427154e-02,2.178432586655449504e-02,3.216545039967635966e-02
7.958562149374558137e-02,5.716141104554253727e-02,5.387729503523443902e-02,5.524354558657473130e-02,3.643675497525668966e-02,2.762274784283049942e-02,4.281942400589325293e-02,3.618121633963618938e-02,2.125425065932442723e-02,3.051008117047506948e-02
7.718588884484643697e-02,5.569424358779276329e-02,5.212549737012663748e-02,5.358929362741226415e-02,3.503867705342286060e-02,2.673163716736217180e-02,4.104151919952064853e-02,3.467487671416231987e-02,2.051040232769329660e-02,2.887824928269247526e-02
7.472590238690220155e-02,5.425240588321901536e-02,5.052433827209297512e-02,5.205502243588337741e-02,3.385256826847014844e-02,2.544074404464444564e-02,3.947459650139639037e-02,3.290099226610609939e-02,2.012005722174778355e-02,2.724931287104139996e-02
7.235822561842708556e-02,5.284390371190869629e-02,4.887209292612358646e-02,5.035599275176416700e-02,3.247524402192752263e-02,2.461823053676981052e-02,3.777438262588690004e-02,3.132446242867763936e-02,1.928075281386033846e-02,2.574888965693472587e-02
6.992612235414204236e-02,5.128904285876208224e-02,4.720453967776710308e-02,4.886990427708350765e-02,3.119144727903704756e-02,2.334055605142788814e-02,3.621157107696642424e-02,2.990767565309310899e-02,1.895286071163091932e-02,2.414749011986958016e-02
6.750575019021119727e-02,4.974512677515098569e-02,4.566123909189066105e-02,4.713589166989407692e-02,3.005292194181445262e-02,2.257237820163336683e-02,3.461814513235637186e-02,2.821058980412904579e-02,1.810602303066984400e-02,2.277122808179078001e-02
6.518176904481104428e-02,4.824367029598606443e-02,4.392557355621417442e-02,4.564656325300069789e-02,2.865897049012882183e-02,2.131681144424128413e-02,3.303679519347753335e-02,2.672082096605685533e-02,1.766164859164065862e-02,2.120099670696189847e-02
6.270703782201775267e-02,4.679578386087140940e-02,4.240051222020854715e-02,4.392572111292922937e-02,2.755719838402871311e-02,2.062804378860392390e-02,3.158872561608561114e-02,2.544583440373396691e-02,1.700219012568275623e-02,1.993978943463716944e-02
6.036725300178794745e-02,4.524377920049621471e-02,4.068352881945533350e-02,4.245220964511783185e-02,2.624743352036745109e-02,1.936937939523790050e-02,2.996324642600063301e-02,2.379551861851096628e-02,1.640961106638411451e-02,1.840817514357886986e-02
5.795835196670071771e-02,4.364744239091050693e-02,3.911150209574475178e-02,4.072594956983090903e-02,2.505050402815692245e-02,1.868813214468837899e-02,2.865881925177848205e-02,2.236433122399143769e-02,1.599122963608737638e-02,1.725021433980969757e-02
5.557918900408732182e-02,4.211889198918714744e-02,3.747518206909376121e-02,3.928138020878439024e-02,2.394984875889715273e-02,1.750537893119765917e-02,2.701307634365476135e-02,2.118215135065712462e-02,1.521649313253301862e-02,1.577067035161065778e-02
5.325647630741128097e-02,4.067408446240627223e-02,3.585808500484019556e-02,3.754163908091184831e-02,2.264704672028348270e-02,1.679342208923181867e-02,2.563896388285931416e-02,1.967255734497477815e-02,1.502361478819487332e-02,1.470007672689536624e-02
5.083940112923224230e-02,3.903815637795257643e-02,3.429799809358255458e-02,3.607261879478144279e-02,2.176020413679187124e-02,1.574218826994562559e-02,2.422159388942590405e-02,1.826353701482115108e-02,1.410983605922709085e-02,1.329595903324301553e-02
4.859870989805448876e-02,3.743292259811722283e-02,3.263852167280315714e-02,3.438378681924105645e-02,2.034042564441368439e-02,1.495373638596214638e-02,2.274147042659705603e-02,1.712803161324545978e-02,1.371181357979663236e-02,1.229048494554841990e-02
4.614604242917107191e-02,3.593463268053308929e-02,3.115013770699764234e-02,3.286762910973071994e-02,1.940081234954709605e-02,1.411184917287665146e-02,2.163246308819477895e-02,1.589068764285053031e-02,1.312624540350644346e-02,1.100236804736078218e-02
4.392905025475179331e-02,3.440246028204080320e-02,2.945193702985787407e-02,3.127145136526408853e-02,1.812542630762774276e-02,1.319161718427928724e-02,2.001487551964525533e-02,1.445427237493682703e-02,1.247700533992516896e-02,1.002947853412321580e-02
4.149801720302034869e-02,3.272851598934530676e-02,2.803048081575272577e-02,2.968204978555532073e-02,1.712072396852654457e-02,1.266688077353258710e-02,1.876267258797995399e-02,1.332126758391252198e-02,1.231154815793249722e-02,8.929436684651580886e-03
3.928640046636024813e-02,3.119288099964109481e-02,2.629845564255771373e-02,2.823513515797132847e-02,1.599854818686795646e-02,1.154969751759416310e-02,1.753689623945534765e-02,1.255638070557225407e-02,1.136389952179190851e-02,7.939903370221478365e-03
3.689513588218161499e-02,2.973090283752824470e-02,2.493867952973354354e-02,2.654197710700588811e-02,1.492839031264062317e-02,1.120973458493409146e-02,1.608348569868590233e-02,1.103218473002052884e-02,1.111526314907727159e-02,7.158997099322445511e-03
3.470381682440235732e-02,2.800215558622282802e-02,2.317945592025226487e-02,2.516796420245103957e-02,1.395889282871485594e-02,1.010216798288871183e-02,1.508165536512293646e-02,9.834343931825959007e-03,1.043250371752600311e-02,6.079241732265189442e-03
3.233840621507848290e-02,2.645626529997855900e-02,2.187527142186609583e-02,2.348968740230831381e-02,1.282588482728671403e-02,9.518573090291915229e-03,1.371051253707498627e-02,9.080877395305764904e-03,9.844233298050094130e-03,5.849187515355333544e-03
3.018904225550468612e-02,2.501855827280355729e-02,2.009806548059847597e-02,2.197682425199591963e-02,1.200975703252346247e-02,8.967785857085869977e-03,1.243971057920424325e-02,8.237960875838534411e-03,9.756351159881580110e-03,4.589648814214821425e-03
2.783061010284558837e-02,2.325903356957170071e-02,1.884191951836273332e-02,2.059341540475350535e-02,1.082173050813717632e-02,8.034389208548504274e-03,1.173596076735579363e-02,6.883364409505492339e-03,8.760978869740997099e-03,5.235111353737935402e-03
2.575599654143057027e-02,2.175011193786673125e-02,1.706018332080642616e-02,1.889218280628865085e-02,1.016167122124281633e-02,8.103123622709724333e-03,1.020253293908017327e-02,6.069258934734765402e-03,8.626031173592847712e-03,3.776345650251274663e-03
2.337753264507601639e-02,2.026687250784672129e-02,1.584194151359356525e-02,1.756943514982657259e-02,8.936586617634797308e-03,6.936017290331280769e-03,9.143881887974139935e-03,5.994192233320672428e-03,7.967882131580736674e-03,4.759270737445057617e-03
2.143031131151874880e-02,1.852071440510163688e-02,1.407676684259746500e-02,1.601647272551579362e-02,8.438509075606925522e-03,6.592739393851975577e-03,8.699920712115512267e-03,5.100174266241662251e-03,7.367875506700576754e-03,3.948602230605427824e-03
1.899085605479513064e-02,1.713831073645666683e-02,1.288157598749097195e-02,1.443876238282174387e-02,7.215680748314341406e-03,6.475619653537457825e-03,7.149573010952100550e-03,4.190281475929438781e-03,7.579965258669801864e-03,4.709878080667206229e-03
1.711628320148741306e-02,1.548945242183309527e-02,1.116954615214063758e-02,1.333609226668624678e-02,6.890076873966528674e-03,5.572201143762471262e-03,6.394294227857234836e-03,4.255219153544071743e-03,6.426371999856433058e-03,4.923351168857084854e-03
