2.468261005278440390e+00,2.502112199474897825e+00,3.067825830488859040e+00,3.344783186013942977e+00,3.990827608791514880e+00,4.338923703848082347e+00,4.933643626394419002e+00,5.271162449164685349e+00,5.789689570514986450e+00,6.213098913489423225e+00
2.459710774163910596e+00,2.494163102808322652e+00,3.057858853877688077e+00,3.334488110353418300e+00,3.977982667286415364e+00,4.325050250367394433e+00,4.918421614687988885e+00,5.255034947091924202e+00,5.771484733913251119e+00,6.193897205048309651e+00
2.451184999957971122e+00,2.486239519078835336e+00,3.047917398170554293e+00,3.324221904728043686e+00,3.965163920016303134e+00,4.311203178429632743e+00,4.903221988959933775e+00,5.238923406881930589e+00,5.753307108690499660e+00,6.174707033132486700e+00
2.442683252807196670e+00,2.478340886976610147e+00,3.038000902195936881e+00,3.313983928514032229e+00,3.952370812376544862e+00,4.297381935010980314e+00,4.888044207274655051e+00,5.222827374188559801e+00,5.735156119851807510e+00,6.155528069265785440e+00
2.434205102858153502e+00,2.470466645191812471e+00,3.028108804782296826e+00,3.303773541087581478e+00,3.939602789762513879e+00,4.283585967087622848e+00,4.872887727696562088e+00,5.206746394665656474e+00,5.717031192402248330e+00,6.136359984972046711e+00
2.425750120257408771e+00,2.462616232414617912e+00,3.018240544758102217e+00,3.293590101824893424e+00,3.926859297569572860e+00,4.269814721635753152e+00,4.857752008290060708e+00,5.190680013967073236e+00,5.698931751346891339e+00,6.117202451775141547e+00
2.417317875151518969e+00,2.454789087335184750e+00,3.008395560951821146e+00,3.283432970102175386e+00,3.914139781193084477e+00,4.256067645631559593e+00,4.842636507119570943e+00,5.174627777746660051e+00,5.680857221690814640e+00,6.098055141198891249e+00
2.408907937687061906e+00,2.446984648643692140e+00,2.998573292191924811e+00,3.273301505295613811e+00,3.901443686028423397e+00,4.242344186051216326e+00,4.827540682249477300e+00,5.158589231658269547e+00,5.662807028439085677e+00,6.078917724767153530e+00
2.400519878010597630e+00,2.439202355030304137e+00,2.988773177306875972e+00,3.263195066781426679e+00,3.888770457470952735e+00,4.228643789870928593e+00,4.812463991744202474e+00,5.142563921355759682e+00,5.644780596596786104e+00,6.059789874003775445e+00
2.392153266268698175e+00,2.431441645185196343e+00,2.978994655125154267e+00,3.253113013935815090e+00,3.876119540916040940e+00,4.214965904066878544e+00,4.797405893668148735e+00,5.126551392492971537e+00,5.626777351168988694e+00,6.040671260432611156e+00
2.383807672607920480e+00,2.423701957798530149e+00,2.969237164475218460e+00,3.243054706134973486e+00,3.863490381759060455e+00,4.201309975615255432e+00,4.782365846085722794e+00,5.110551190723770176e+00,5.608796717160766221e+00,6.021561555577492619e+00
2.375482667174838358e+00,2.415982731560489150e+00,2.959500144185537529e+00,3.233019502755106078e+00,3.850882425395373510e+00,4.187675451492241407e+00,4.767343307061341129e+00,5.094562861701996681e+00,5.590838119577196785e+00,6.002460430962274884e+00
2.367177820116014964e+00,2.408283405161231183e+00,2.949783033084588002e+00,3.223006763172425515e+00,3.838295117220347219e+00,4.174061778674030165e+00,4.752337734659397128e+00,5.078585951081504568e+00,5.572900983423345167e+00,5.983367558110799678e+00
2.358892701578018336e+00,2.400603417290932295e+00,2.940085270000836637e+00,3.213015846763118688e+00,3.825727902629346922e+00,4.160468404136812737e+00,4.737348586944301942e+00,5.062620004516149130e+00,5.554984733704293021e+00,5.964282608546928266e+00
2.350626881707410742e+00,2.392942206639753877e+00,2.930406293762743530e+00,3.203046112903399134e+00,3.813180227017749502e+00,4.146894774856761501e+00,4.722375321980466722e+00,5.046664567659781220e+00,5.537088795425107790e+00,5.945205253794489941e+00
2.342379930650764663e+00,2.385299211897873750e+00,2.920745543198777217e+00,3.193096920969465735e+00,3.800651535780908308e+00,4.133340337810081699e+00,4.707417397832299066e+00,5.030719186166256129e+00,5.519212593590868465e+00,5.926135165377332648e+00
2.334151418554639701e+00,2.377673871755459523e+00,2.911102457137423993e+00,3.183167630337520926e+00,3.788141274314202445e+00,4.119804539972954593e+00,4.692474272564206572e+00,5.014783405689411389e+00,5.501355553206660254e+00,5.907072014819318539e+00
2.325940915565602563e+00,2.370065624902677470e+00,2.901476474407127082e+00,3.173257600383760479e+00,3.775648888012992810e+00,4.106286828321562332e+00,4.677545404240586180e+00,4.998856771883113836e+00,5.483517099277525730e+00,5.888015473644278686e+00
2.317747991830228838e+00,2.362473910029704083e+00,2.891867033836374556e+00,3.163366190484396157e+00,3.763173822272649627e+00,4.092786649832104828e+00,4.662630250925853481e+00,4.982938830401212549e+00,5.465696656808566978e+00,5.868965213376069023e+00
2.309572217495075908e+00,2.354898165826701639e+00,2.882273574253623849e+00,3.153492760015632168e+00,3.750715522488541787e+00,4.079303451480758014e+00,4.647728270684418739e+00,4.967029126897554825e+00,5.447893650804853216e+00,5.849920905538533944e+00
2.301413162706715365e+00,2.347337830983847518e+00,2.872695534487351487e+00,3.143636668353667840e+00,3.738273434056031075e+00,4.065836680243716472e+00,4.632838921580684222e+00,4.951127207025987964e+00,5.430107506271445672e+00,5.830882221655523168e+00
2.293270397611705924e+00,2.339792344191307993e+00,2.863132353366025118e+00,3.133797274874694505e+00,3.725847002370489491e+00,4.052385783097165906e+00,4.617961661679059304e+00,4.935232616440377917e+00,5.412337648213430441e+00,5.811848833250876645e+00
2.285143492356616957e+00,2.332261144139252007e+00,2.853583469718106613e+00,3.123973938954928808e+00,3.713435672827277045e+00,4.038950207017297345e+00,4.603095949043956026e+00,4.919344900794563991e+00,5.394583501635878520e+00,5.792820411848441431e+00
2.277032017088017835e+00,2.324743669517849831e+00,2.844048322372067172e+00,3.114166019970558530e+00,3.701038890821781724e+00,4.025529398980300044e+00,4.588241241739771326e+00,4.903463605742414799e+00,5.376844491543864457e+00,5.773796628972069911e+00
2.268935541952470381e+00,2.317239359017267741e+00,2.834526350156379770e+00,3.104372877297801203e+00,3.688656101749347549e+00,4.012122805962358818e+00,4.573396997830911914e+00,4.887588276937753662e+00,5.359120042942460138e+00,5.754777156145606476e+00
2.260853637096546631e+00,2.309747651327680451e+00,2.825016991899507168e+00,3.094593870312848161e+00,3.676286751005352293e+00,3.998729874939651374e+00,4.558562675381800489e+00,4.871718460034456299e+00,5.341409580836740112e+00,5.735761664892891076e+00
2.252785872666808409e+00,2.302267985139259565e+00,2.815519686429921453e+00,3.084828358391911607e+00,3.663930283985164404e+00,3.985350052888383843e+00,4.543737732456821554e+00,4.855853700686367347e+00,5.323712530231780704e+00,5.716749826737787643e+00
2.244731818809820645e+00,2.294799799142170915e+00,2.806033872576091159e+00,3.075075700911185095e+00,3.651586146084144335e+00,3.971982786784731267e+00,4.528921627120405802e+00,4.839993544547342097e+00,5.306028316132658240e+00,5.697741313204129909e+00
2.236691045672153155e+00,2.287342532026580777e+00,2.796558989166483933e+00,3.065335257246880385e+00,3.639253782697664086e+00,3.958627523604885567e+00,4.514113817436951059e+00,4.824137537271222520e+00,5.288356363544433059e+00,5.678735795815772924e+00
2.228663123400374424e+00,2.279895622482660755e+00,2.787094475029568308e+00,3.055606386775191918e+00,3.626932639221093879e+00,3.945283710325038662e+00,4.499313761470849826e+00,4.808285224511862133e+00,5.270696097472194808e+00,5.659732946096547757e+00
2.220647622141045385e+00,2.272458509200589560e+00,2.777639768993815039e+00,3.045888448872319465e+00,3.614622161049796389e+00,3.931950793921370924e+00,4.484520917286534569e+00,4.792436151923127774e+00,5.253046942921009155e+00,5.640732435570311232e+00
2.212644112040735855e+00,2.265030630870529915e+00,2.768194309887686000e+00,3.036180802914470789e+00,3.602321793579138287e+00,3.918628221370080933e+00,4.469734742948393347e+00,4.776589865158859638e+00,5.235408324895956866e+00,5.621733935760913958e+00
