-1.575743204633175942e+01,7.238470353925303868e+01,-5.550306131917631092e+02
-1.475183330640641621e+01,6.598334282044862675e+01,-5.280864518887366330e+02
-1.366242430332619939e+01,5.988321243606254285e+01,-5.008390296812215183e+02
-1.248722573912375111e+01,5.400396732889485207e+01,-4.735789362210413742e+02
-1.138108151198820472e+01,4.847088274489252058e+01,-4.458292569492614916e+02
-1.018561098200896708e+01,4.324403806456678012e+01,-4.181780534351967162e+02
-9.163200700975702162e+00,3.827071399254450057e+01,-3.905145190521633936e+02
-8.214134412457115175e+00,3.374001337679973744e+01,-3.629590189369509972e+02
-7.486587582019919473e+00,2.935218295960929424e+01,-3.349747150494108610e+02
-6.845835200918064523e+00,2.526395853169205097e+01,-3.069549997474359202e+02
-6.268819753159291075e+00,2.126650949727332929e+01,-2.793295836545535735e+02
-5.731040057852074376e+00,1.742594861768604986e+01,-2.513392634050860579e+02
-4.916588741317470479e+00,1.364566603291729052e+01,-2.233251056406627413e+02
-4.293039919492976253e+00,9.874691810595891184e+00,-1.959952492290712769e+02
-3.783954269654463243e+00,6.041468951571199675e+00,-1.685695149808797453e+02
-3.131544377089235720e+00,2.422184291158954395e+00,-1.408526799909533054e+02
-2.396595286412800174e+00,-1.136266960290671202e+00,-1.131517334715027090e+02
-1.664241886497449530e+00,-4.343890340293626195e+00,-8.512577812505531938e+01
-7.731339500778324769e-01,-7.341283108285921344e+00,-5.713186773342135893e+01
2.543488167441450894e-03,-1.010145100921574368e+01,-2.908642074049771153e+01
7.788079117884283420e-01,-1.243247804277676316e+01,-1.225644857372977015e+00
1.376309960905274465e+00,-1.456974489980658483e+01,2.697522268482434527e+01
1.935050870625170560e+00,-1.640091904001021916e+01,5.513082446296444772e+01
2.459479468623974707e+00,-1.818121587569644859e+01,8.298875360135750157e+01
2.982169088019963166e+00,-1.978301357403417526e+01,1.111336072414066933e+02
3.605604401162683104e+00,-2.136020397996965059e+01,1.391244558488560017e+02
4.209169549616055939e+00,-2.281368917353762527e+01,1.672361154022474921e+02
4.947293986096878093e+00,-2.417025655569657872e+01,1.949492345656765622e+02
5.593679695792278750e+00,-2.556725701535378903e+01,2.223619618372648858e+02
6.224559853976214363e+00,-2.701423828957630136e+01,2.503956061368727717e+02
6.967798774758700908e+00,-2.794940348320474754e+01,2.786509813292707349e+02
7.896558791438226699e+00,-2.871361161137541274e+01,3.068493776864403912e+02
8.735692767935299585e+00,-2.924423803741559524e+01,3.350520413838981426e+02
9.621912267021002663e+00,-2.938403756859222327e+01,3.630335981583780836e+02
1.036850843097662711e+01,-2.932487031519876197e+01,3.912279628301394041e+02
1.112108795722141430e+01,-2.900427372131353465e+01,4.194749697439387432e+02
1.190143668926525322e+01,-2.871426810047056577e+01,4.474963009753937513e+02
1.277258894005024104e+01,-2.830809589476750787e+01,4.757072902595494384e+02
1.387088327353503381e+01,-2.794915041415624657e+01,5.035787836583363060e+02
1.521833235592395006e+01,-2.748772835042831275e+01,5.316793569033180802e+02
1.684882065638218407e+01,-2.700189916344582386e+01,5.593577232949069185e+02
