-2.048695373230324535e+01,6.210308114543056490e+01,-5.565188661518667459e+02
-1.913680189378381513e+01,5.658825318214540090e+01,-5.294122693819593906e+02
-1.767561512706021531e+01,5.133325095709081864e+01,-5.019029368161914135e+02
-1.617055072625162992e+01,4.625537254194929204e+01,-4.744363699523794367e+02
-1.475376284342920208e+01,4.160261518455744323e+01,-4.466442934683698240e+02
-1.324310926026049628e+01,3.716762468524461127e+01,-4.189058851383995261e+02
-1.193220569189188041e+01,3.292840105087794456e+01,-3.911131828578341469e+02
-1.067718000594255123e+01,2.908992915104021293e+01,-3.634282703131182757e+02
-9.619096219736521292e+00,2.531959311419376135e+01,-3.353286883384266730e+02
-8.725119899099302856e+00,2.187037119237960781e+01,-3.073722440619615099e+02
-7.852473657981309252e+00,1.846714957482720010e+01,-2.797366919629321842e+02
-7.031970615579060002e+00,1.515992544876738179e+01,-2.516358829209342218e+02
-5.998330523673363501e+00,1.189555947293631988e+01,-2.235134479193842196e+02
-5.145431547178768383e+00,8.622749286329527862e+00,-1.960889122746424391e+02
-4.371534382462190393e+00,5.326203799842407882e+00,-1.685920941303592144e+02
-3.442983646184495594e+00,2.206201896511219118e+00,-1.407099243466450389e+02
-2.488822603462918170e+00,-8.819782151166460915e-01,-1.129896441785369205e+02
-1.543517320328038345e+00,-3.566887095882069314e+00,-8.497266076999665074e+01
-4.467371359108265327e-01,-6.121889939458822205e+00,-5.698880129201764788e+01
5.018355920729548059e-01,-8.484242358495853509e+00,-2.892372381258286040e+01
1.468136922459045701e+00,-1.047300393928960105e+01,-9.036500178815062290e-01
2.262189243602918509e+00,-1.234148417184974811e+01,2.735148925794261388e+01
2.944982339151964723e+00,-1.389393086193994442e+01,5.550210601695660984e+01
3.630619080991753567e+00,-1.542737015836032377e+01,8.331512181304913156e+01
4.289692909258594256e+00,-1.683089342773059727e+01,1.114073073627852182e+02
4.993513234543528689e+00,-1.822062549663070286e+01,1.394096710565411001e+02
5.711922607707862198e+00,-1.948601240199030116e+01,1.674875191428762662e+02
6.560644634830036459e+00,-2.067018126843761294e+01,1.952853573148721296e+02
7.304951165665407586e+00,-2.192143241910101281e+01,2.229079403331743663e+02
8.010463173250117919e+00,-2.321411329370345911e+01,2.509067428113422977e+02
8.820262948106735834e+00,-2.396877344913171370e+01,2.790630097384432133e+02
9.799547037437848829e+00,-2.463376316189377846e+01,3.072558122637369138e+02
1.064636322319823414e+01,-2.510389300677472235e+01,3.353721423607293559e+02
1.155174514816578757e+01,-2.523176454647469669e+01,3.633591372431919808e+02
1.231764492115836340e+01,-2.525000091357005161e+01,3.917026792195910616e+02
1.302039162440373765e+01,-2.499465081396456512e+01,4.199660975855940706e+02
1.379066854056300606e+01,-2.480728649928610352e+01,4.479099932801370869e+02
1.462649382347885840e+01,-2.454595334763439851e+01,4.760804382976373859e+02
1.563997687315045937e+01,-2.432244933010384713e+01,5.039550366974929716e+02
1.694091308210181879e+01,-2.399838779533973820e+01,5.320486345197094806e+02
1.853455302446336717e+01,-2.364810398970216099e+01,5.598571351996737349e+02
