-3.876480077220060849e+01,5.022425868725857612e+01,-5.523483807593306665e+02
-3.610290608398764078e+01,4.555497708276950419e+01,-5.251832832149120804e+02
-3.347505988356227391e+01,4.137148245952968040e+01,-4.978577786665835561e+02
-3.074418801464684847e+01,3.738178884276800318e+01,-4.704962197039437797e+02
-2.820863222078958543e+01,3.365502092567906089e+01,-4.429081896488126517e+02
-2.558319174717802369e+01,3.013862890378222303e+01,-4.155080458870547773e+02
-2.316349193926002670e+01,2.665598098681653028e+01,-3.878208836828166568e+02
-2.080346560712544957e+01,2.356204775255823236e+01,-3.603038806864892081e+02
-1.860277837857708150e+01,2.049009151814427909e+01,-3.327541659572509047e+02
-1.655492635612145236e+01,1.767649430621500528e+01,-3.051296702828867069e+02
-1.462187961501044242e+01,1.486366897788163577e+01,-2.774979485393647565e+02
-1.274771745529260691e+01,1.219481931338241587e+01,-2.497311028458333340e+02
-1.078267397557195117e+01,9.527091719850817597e+00,-2.219985304803733186e+02
-8.926379408051635878e+00,6.936678080562895587e+00,-1.945435061771215999e+02
-7.206265763046114436e+00,4.215378741563716503e+00,-1.669567880830415163e+02
-5.428580051728907563e+00,1.806632972201937859e+00,-1.392372774536827080e+02
-3.545026097646795993e+00,-5.875919938343497906e-01,-1.116231987836145692e+02
-1.796960760365206689e+00,-2.745913815204099606e+00,-8.386689580989690285e+01
1.015998084627196124e-01,-4.779193280346439643e+00,-5.623947580300355042e+01
1.815848003067046745e+00,-6.756720278157028581e+00,-2.839540806243495652e+01
3.534298366429046379e+00,-8.369152682539890975e+00,-7.024507015732078807e-01
5.110723575904080995e+00,-9.950880616998098560e+00,2.705890709097366553e+01
6.570057003274334839e+00,-1.126133545217113863e+01,5.488344977092515364e+01
7.919440383330413447e+00,-1.255634351901121626e+01,8.257681686943858779e+01
9.232461844364269865e+00,-1.370099729236053321e+01,1.103942251721516072e+02
1.056632665367594548e+01,-1.485474653091532105e+01,1.381556687262014691e+02
1.195393017665702295e+01,-1.584347076887344485e+01,1.659371561780160107e+02
1.320548330864832032e+01,-1.696862952710935346e+01,1.937328142081948954e+02
1.436672615448244095e+01,-1.786212531412568083e+01,2.213520965411869099e+02
1.568497190145690645e+01,-1.872042598096017585e+01,2.490988445082917053e+02
1.690113562390034829e+01,-1.931704897333429827e+01,2.769654707343054270e+02
1.827770066657081927e+01,-1.982430733044541071e+01,3.047444883353953173e+02
1.946476096435809566e+01,-2.025909806790577150e+01,3.326228205799625925e+02
2.069792449829865433e+01,-2.036224970821714209e+01,3.604764907281079900e+02
2.179521325799218445e+01,-2.045134586936456245e+01,3.883149305620427185e+02
2.281212840413077814e+01,-2.029343250671577081e+01,4.161484606548145280e+02
2.377319785119363971e+01,-2.017160267254940820e+01,4.439489772877703331e+02
2.477062513132472077e+01,-1.995606886843316730e+01,4.717384234088319204e+02
2.591449731026139602e+01,-1.981005580352989526e+01,4.995708038398922781e+02
2.736819254832540693e+01,-1.956226463919814407e+01,5.275219330418462960e+02
2.890896003861359631e+01,-1.956666158301151626e+01,5.552584489704560156e+02
